table_name,column_name,data_type
CLIENTS_REPORTING_account_history_old_values_by_field,Primary_Boutique__c_old_value_first,STRING
CLIENTS_REPORTING_account_history_old_values_by_field,Sales_Person_new__c_old_value_first,STRING
CLIENTS_REPORTING_account_history_old_values_by_field,Segment__c_old_value_first,STRING
CLIENTS_REPORTING_account_history_old_values_by_field,Status__c_old_value_first,STRING
CLIENTS_REPORTING_account_history_old_values_by_field,account_id,STRING
CLIENTS_REPORTING_account_history_sql,account_id,STRING
CLIENTS_REPORTING_account_history_sql,billing_country,STRING
CLIENTS_REPORTING_account_history_sql,billing_country_code,STRING
CLIENTS_REPORTING_account_history_sql,do_not_wish_to_be_contacted_c,BOOL
CLIENTS_REPORTING_account_history_sql,email_syntax_quality,INT64
CLIENTS_REPORTING_account_history_sql,is_hublotista_v_2_c,STRING
CLIENTS_REPORTING_account_history_sql,macro_segment,STRING
CLIENTS_REPORTING_account_history_sql,macro_segment_bis,STRING
CLIENTS_REPORTING_account_history_sql,market,STRING
CLIENTS_REPORTING_account_history_sql,new_primary_boutique_c,STRING
CLIENTS_REPORTING_account_history_sql,newsletter_opt_in_c,BOOL
CLIENTS_REPORTING_account_history_sql,opt_in_c,BOOL
CLIENTS_REPORTING_account_history_sql,person_email,STRING
CLIENTS_REPORTING_account_history_sql,person_has_opted_out_of_email,BOOL
CLIENTS_REPORTING_account_history_sql,person_mobile_phone,STRING
CLIENTS_REPORTING_account_history_sql,phone_syntax_quality,INT64
CLIENTS_REPORTING_account_history_sql,photo_date,TIMESTAMP
CLIENTS_REPORTING_account_history_sql,primary_boutique_c,STRING
CLIENTS_REPORTING_account_history_sql,sales_person_new_c,STRING
CLIENTS_REPORTING_account_history_sql,segment_c,STRING
CLIENTS_REPORTING_account_history_sql,status_c,STRING
CLIENTS_REPORTING_account_people,_fivetran_deleted,BOOL
CLIENTS_REPORTING_account_people,acknowledgement_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people,active_c,BOOL
CLIENTS_REPORTING_account_people,billing_city,STRING
CLIENTS_REPORTING_account_people,billing_country,STRING
CLIENTS_REPORTING_account_people,billing_country_code,STRING
CLIENTS_REPORTING_account_people,billing_postal_code,STRING
CLIENTS_REPORTING_account_people,billing_state,STRING
CLIENTS_REPORTING_account_people,billing_street,STRING
CLIENTS_REPORTING_account_people,boutique_type_2_c,STRING
CLIENTS_REPORTING_account_people,closing_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people,contact_id_c,STRING
CLIENTS_REPORTING_account_people,created_date,TIMESTAMP
CLIENTS_REPORTING_account_people,creation_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people,do_not_wish_to_be_contacted_c,BOOL
CLIENTS_REPORTING_account_people,email_syntax_quality,INT64
CLIENTS_REPORTING_account_people,et_4_ae_5_has_opted_out_of_mobile_pc,BOOL
CLIENTS_REPORTING_account_people,first_dos_purchase_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people,first_name,STRING
CLIENTS_REPORTING_account_people,gender_pc,STRING
CLIENTS_REPORTING_account_people,hublot_com_active_c,BOOL
CLIENTS_REPORTING_account_people,hublotista_card_c,STRING
CLIENTS_REPORTING_account_people,id,STRING
CLIENTS_REPORTING_account_people,interest_in_hublot_c,STRING
CLIENTS_REPORTING_account_people,interests_c,STRING
CLIENTS_REPORTING_account_people,is_deleted,BOOL
CLIENTS_REPORTING_account_people,is_hublotista_v_2_c,STRING
CLIENTS_REPORTING_account_people,is_person_account,BOOL
CLIENTS_REPORTING_account_people,is_person_type,BOOL
CLIENTS_REPORTING_account_people,is_pos_c,BOOL
CLIENTS_REPORTING_account_people,is_primary_boutique_c,BOOL
CLIENTS_REPORTING_account_people,is_we_chatista_c,BOOL
CLIENTS_REPORTING_account_people,language_c,STRING
CLIENTS_REPORTING_account_people,last_dos_purchase_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people,last_entry_in_customer_journey_c,STRING
CLIENTS_REPORTING_account_people,last_name,STRING
CLIENTS_REPORTING_account_people,last_referenced_date,TIMESTAMP
CLIENTS_REPORTING_account_people,last_update_on_boutique_c,STRING
CLIENTS_REPORTING_account_people,last_viewed_date,TIMESTAMP
CLIENTS_REPORTING_account_people,macro_segment,STRING
CLIENTS_REPORTING_account_people,market,STRING
CLIENTS_REPORTING_account_people,marketing_cloud_email_c,STRING
CLIENTS_REPORTING_account_people,marketing_consent,INT64
CLIENTS_REPORTING_account_people,master_record_id,STRING
CLIENTS_REPORTING_account_people,name,STRING
CLIENTS_REPORTING_account_people,nationality_c,STRING
CLIENTS_REPORTING_account_people,nationality_pc,STRING
CLIENTS_REPORTING_account_people,new_primary_boutique_c,STRING
CLIENTS_REPORTING_account_people,newsletter_opt_in_c,BOOL
CLIENTS_REPORTING_account_people,not_sent_reason_first,STRING
CLIENTS_REPORTING_account_people,opening_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people,opt_in_c,BOOL
CLIENTS_REPORTING_account_people,opt_out_customer_journey_c,STRING
CLIENTS_REPORTING_account_people,other_brands_owned_c,STRING
CLIENTS_REPORTING_account_people,owner_id,STRING
CLIENTS_REPORTING_account_people,parent_id,STRING
CLIENTS_REPORTING_account_people,permission_to_contact_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people,permission_to_contact_pc,BOOL
CLIENTS_REPORTING_account_people,person_assistant_phone,STRING
CLIENTS_REPORTING_account_people,person_birthdate,TIMESTAMP
CLIENTS_REPORTING_account_people,person_contact_id,STRING
CLIENTS_REPORTING_account_people,person_email,STRING
CLIENTS_REPORTING_account_people,person_email_bounced_date,TIMESTAMP
CLIENTS_REPORTING_account_people,person_email_bounced_reason,STRING
CLIENTS_REPORTING_account_people,person_has_opted_out_of_email,BOOL
CLIENTS_REPORTING_account_people,person_home_phone,STRING
CLIENTS_REPORTING_account_people,person_mailing_city,STRING
CLIENTS_REPORTING_account_people,person_mailing_country,STRING
CLIENTS_REPORTING_account_people,person_mailing_country_code,STRING
CLIENTS_REPORTING_account_people,person_mobile_phone,STRING
CLIENTS_REPORTING_account_people,person_other_phone,STRING
CLIENTS_REPORTING_account_people,person_title,STRING
CLIENTS_REPORTING_account_people,phone,STRING
CLIENTS_REPORTING_account_people,phone_syntax_quality,INT64
CLIENTS_REPORTING_account_people,pos_concept_age_c,STRING
CLIENTS_REPORTING_account_people,pos_time_zone_c,STRING
CLIENTS_REPORTING_account_people,pos_type_c,STRING
CLIENTS_REPORTING_account_people,preferred_beverage_c,STRING
CLIENTS_REPORTING_account_people,preferred_diet_c,STRING
CLIENTS_REPORTING_account_people,preferred_language_c,STRING
CLIENTS_REPORTING_account_people,preferred_way_of_communication_c,STRING
CLIENTS_REPORTING_account_people,primary_boutique_c,STRING
CLIENTS_REPORTING_account_people,primary_boutique_test_c,STRING
CLIENTS_REPORTING_account_people,primary_external_pos_c,STRING
CLIENTS_REPORTING_account_people,record_type_id,STRING
CLIENTS_REPORTING_account_people,sales_person_c,STRING
CLIENTS_REPORTING_account_people,sales_person_new_c,STRING
CLIENTS_REPORTING_account_people,sales_person_test_c,STRING
CLIENTS_REPORTING_account_people,salesforce_user_pc,STRING
CLIENTS_REPORTING_account_people,salutation,STRING
CLIENTS_REPORTING_account_people,segment_c,STRING
CLIENTS_REPORTING_account_people,shipping_city,STRING
CLIENTS_REPORTING_account_people,shipping_company_c,STRING
CLIENTS_REPORTING_account_people,shipping_country,STRING
CLIENTS_REPORTING_account_people,shipping_country_code,STRING
CLIENTS_REPORTING_account_people,shipping_phone_c,STRING
CLIENTS_REPORTING_account_people,source_contact_c,STRING
CLIENTS_REPORTING_account_people,status_c,STRING
CLIENTS_REPORTING_account_people,status_pc,STRING
CLIENTS_REPORTING_account_people,store_name_c,STRING
CLIENTS_REPORTING_account_people,territory_c,STRING
CLIENTS_REPORTING_account_people,type,STRING
CLIENTS_REPORTING_account_people,type_of_source_c,STRING
CLIENTS_REPORTING_account_people,user_primary_boutique_c,STRING
CLIENTS_REPORTING_account_people,watchmaking_level_pc,STRING
CLIENTS_REPORTING_account_people,y_2_id_c,STRING
CLIENTS_REPORTING_account_people,y_2_store_id_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,_fivetran_deleted,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,acknowledgement_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people_with_nb_belongings,active_c,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,billing_city,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,billing_country,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,billing_country_code,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,billing_postal_code,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,billing_state,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,billing_street,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,boutique_type_2_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,closing_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people_with_nb_belongings,contact_id_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,created_date,TIMESTAMP
CLIENTS_REPORTING_account_people_with_nb_belongings,creation_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people_with_nb_belongings,do_not_wish_to_be_contacted_c,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,email_syntax_quality,INT64
CLIENTS_REPORTING_account_people_with_nb_belongings,et_4_ae_5_has_opted_out_of_mobile_pc,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,first_dos_purchase_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people_with_nb_belongings,first_name,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,gender_pc,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,hublot_com_active_c,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,hublotista_card_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,id,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,interests_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,is_deleted,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,is_hublotista_v_2_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,is_person_account,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,is_person_type,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,is_pos_c,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,is_primary_boutique_c,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,is_we_chatista_c,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,language_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,last_dos_purchase_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people_with_nb_belongings,last_entry_in_customer_journey_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,last_name,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,last_referenced_date,TIMESTAMP
CLIENTS_REPORTING_account_people_with_nb_belongings,last_update_on_boutique_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,last_viewed_date,TIMESTAMP
CLIENTS_REPORTING_account_people_with_nb_belongings,market,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,marketing_cloud_email_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,marketing_consent,INT64
CLIENTS_REPORTING_account_people_with_nb_belongings,master_record_id,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,name,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,nationality_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,nationality_pc,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,nb_watches_account_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,nb_watches_count,INT64
CLIENTS_REPORTING_account_people_with_nb_belongings,nb_watches_id_count,INT64
CLIENTS_REPORTING_account_people_with_nb_belongings,new_primary_boutique_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,newsletter_opt_in_c,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,not_sent_reason_first,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,opening_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people_with_nb_belongings,opt_in_c,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,opt_out_customer_journey_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,other_brands_owned_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,owner_id,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,parent_id,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,permission_to_contact_date_c,TIMESTAMP
CLIENTS_REPORTING_account_people_with_nb_belongings,permission_to_contact_pc,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,person_assistant_phone,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,person_birthdate,TIMESTAMP
CLIENTS_REPORTING_account_people_with_nb_belongings,person_contact_id,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,person_email,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,person_email_bounced_date,TIMESTAMP
CLIENTS_REPORTING_account_people_with_nb_belongings,person_email_bounced_reason,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,person_has_opted_out_of_email,BOOL
CLIENTS_REPORTING_account_people_with_nb_belongings,person_home_phone,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,person_mailing_city,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,person_mailing_country,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,person_mailing_country_code,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,person_mobile_phone,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,person_other_phone,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,person_title,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,phone,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,phone_syntax_quality,INT64
CLIENTS_REPORTING_account_people_with_nb_belongings,pos_concept_age_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,pos_time_zone_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,pos_type_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,preferred_beverage_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,preferred_diet_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,preferred_language_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,preferred_way_of_communication_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,primary_boutique_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,primary_boutique_test_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,record_type_id,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,sales_person_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,sales_person_new_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,sales_person_test_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,salesforce_user_pc,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,salutation,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,segment_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,shipping_city,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,shipping_company_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,shipping_country,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,shipping_country_code,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,shipping_phone_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,source_contact_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,status_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,status_pc,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,store_name_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,territory_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,type,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,type_of_source_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,user_primary_boutique_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,watchmaking_level_pc,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,y_2_id_c,STRING
CLIENTS_REPORTING_account_people_with_nb_belongings,y_2_store_id_c,STRING
CLIENTS_REPORTING_account_prepared,_fivetran_deleted,BOOL
CLIENTS_REPORTING_account_prepared,acknowledgement_date_c,TIMESTAMP
CLIENTS_REPORTING_account_prepared,active_c,BOOL
CLIENTS_REPORTING_account_prepared,billing_city,STRING
CLIENTS_REPORTING_account_prepared,billing_country,STRING
CLIENTS_REPORTING_account_prepared,billing_country_code,STRING
CLIENTS_REPORTING_account_prepared,billing_postal_code,STRING
CLIENTS_REPORTING_account_prepared,billing_state,STRING
CLIENTS_REPORTING_account_prepared,billing_street,STRING
CLIENTS_REPORTING_account_prepared,boutique_type_2_c,STRING
CLIENTS_REPORTING_account_prepared,closing_date_c,TIMESTAMP
CLIENTS_REPORTING_account_prepared,contact_id_c,STRING
CLIENTS_REPORTING_account_prepared,created_date,TIMESTAMP
CLIENTS_REPORTING_account_prepared,creation_date_c,TIMESTAMP
CLIENTS_REPORTING_account_prepared,do_not_wish_to_be_contacted_c,BOOL
CLIENTS_REPORTING_account_prepared,et_4_ae_5_has_opted_out_of_mobile_pc,BOOL
CLIENTS_REPORTING_account_prepared,first_dos_purchase_date_c,TIMESTAMP
CLIENTS_REPORTING_account_prepared,first_name,STRING
CLIENTS_REPORTING_account_prepared,gender_pc,STRING
CLIENTS_REPORTING_account_prepared,hublot_com_active_c,BOOL
CLIENTS_REPORTING_account_prepared,hublotista_card_c,STRING
CLIENTS_REPORTING_account_prepared,id,STRING
CLIENTS_REPORTING_account_prepared,interest_in_hublot_c,STRING
CLIENTS_REPORTING_account_prepared,interests_c,STRING
CLIENTS_REPORTING_account_prepared,is_deleted,BOOL
CLIENTS_REPORTING_account_prepared,is_hublotista_v_2_c,STRING
CLIENTS_REPORTING_account_prepared,is_person_account,BOOL
CLIENTS_REPORTING_account_prepared,is_pos_c,BOOL
CLIENTS_REPORTING_account_prepared,is_primary_boutique_c,BOOL
CLIENTS_REPORTING_account_prepared,is_we_chatista_c,BOOL
CLIENTS_REPORTING_account_prepared,language_c,STRING
CLIENTS_REPORTING_account_prepared,last_dos_purchase_date_c,TIMESTAMP
CLIENTS_REPORTING_account_prepared,last_entry_in_customer_journey_c,STRING
CLIENTS_REPORTING_account_prepared,last_name,STRING
CLIENTS_REPORTING_account_prepared,last_referenced_date,TIMESTAMP
CLIENTS_REPORTING_account_prepared,last_update_on_boutique_c,STRING
CLIENTS_REPORTING_account_prepared,last_viewed_date,TIMESTAMP
CLIENTS_REPORTING_account_prepared,marketing_cloud_email_c,STRING
CLIENTS_REPORTING_account_prepared,master_record_id,STRING
CLIENTS_REPORTING_account_prepared,name,STRING
CLIENTS_REPORTING_account_prepared,nationality_c,STRING
CLIENTS_REPORTING_account_prepared,nationality_pc,STRING
CLIENTS_REPORTING_account_prepared,new_primary_boutique_c,STRING
CLIENTS_REPORTING_account_prepared,newsletter_opt_in_c,BOOL
CLIENTS_REPORTING_account_prepared,opening_date_c,TIMESTAMP
CLIENTS_REPORTING_account_prepared,opt_in_c,BOOL
CLIENTS_REPORTING_account_prepared,opt_out_customer_journey_c,STRING
CLIENTS_REPORTING_account_prepared,other_brands_owned_c,STRING
CLIENTS_REPORTING_account_prepared,owner_id,STRING
CLIENTS_REPORTING_account_prepared,parent_id,STRING
CLIENTS_REPORTING_account_prepared,permission_to_contact_date_c,TIMESTAMP
CLIENTS_REPORTING_account_prepared,permission_to_contact_pc,BOOL
CLIENTS_REPORTING_account_prepared,person_assistant_phone,STRING
CLIENTS_REPORTING_account_prepared,person_birthdate,TIMESTAMP
CLIENTS_REPORTING_account_prepared,person_contact_id,STRING
CLIENTS_REPORTING_account_prepared,person_email,STRING
CLIENTS_REPORTING_account_prepared,person_email_bounced_date,TIMESTAMP
CLIENTS_REPORTING_account_prepared,person_email_bounced_reason,STRING
CLIENTS_REPORTING_account_prepared,person_has_opted_out_of_email,BOOL
CLIENTS_REPORTING_account_prepared,person_home_phone,STRING
CLIENTS_REPORTING_account_prepared,person_mailing_city,STRING
CLIENTS_REPORTING_account_prepared,person_mailing_country,STRING
CLIENTS_REPORTING_account_prepared,person_mailing_country_code,STRING
CLIENTS_REPORTING_account_prepared,person_mobile_phone,STRING
CLIENTS_REPORTING_account_prepared,person_other_phone,STRING
CLIENTS_REPORTING_account_prepared,person_title,STRING
CLIENTS_REPORTING_account_prepared,phone,STRING
CLIENTS_REPORTING_account_prepared,pos_concept_age_c,STRING
CLIENTS_REPORTING_account_prepared,pos_time_zone_c,STRING
CLIENTS_REPORTING_account_prepared,pos_type_c,STRING
CLIENTS_REPORTING_account_prepared,preferred_beverage_c,STRING
CLIENTS_REPORTING_account_prepared,preferred_diet_c,STRING
CLIENTS_REPORTING_account_prepared,preferred_language_c,STRING
CLIENTS_REPORTING_account_prepared,preferred_way_of_communication_c,STRING
CLIENTS_REPORTING_account_prepared,primary_boutique_c,STRING
CLIENTS_REPORTING_account_prepared,primary_boutique_test_c,STRING
CLIENTS_REPORTING_account_prepared,primary_external_pos_c,STRING
CLIENTS_REPORTING_account_prepared,record_type_id,STRING
CLIENTS_REPORTING_account_prepared,sales_person_c,STRING
CLIENTS_REPORTING_account_prepared,sales_person_new_c,STRING
CLIENTS_REPORTING_account_prepared,sales_person_test_c,STRING
CLIENTS_REPORTING_account_prepared,salesforce_user_pc,STRING
CLIENTS_REPORTING_account_prepared,salutation,STRING
CLIENTS_REPORTING_account_prepared,segment_c,STRING
CLIENTS_REPORTING_account_prepared,shipping_city,STRING
CLIENTS_REPORTING_account_prepared,shipping_company_c,STRING
CLIENTS_REPORTING_account_prepared,shipping_country,STRING
CLIENTS_REPORTING_account_prepared,shipping_country_code,STRING
CLIENTS_REPORTING_account_prepared,shipping_phone_c,STRING
CLIENTS_REPORTING_account_prepared,source_contact_c,STRING
CLIENTS_REPORTING_account_prepared,status_c,STRING
CLIENTS_REPORTING_account_prepared,status_pc,STRING
CLIENTS_REPORTING_account_prepared,store_name_c,STRING
CLIENTS_REPORTING_account_prepared,territory_c,STRING
CLIENTS_REPORTING_account_prepared,type,STRING
CLIENTS_REPORTING_account_prepared,type_of_source_c,STRING
CLIENTS_REPORTING_account_prepared,user_primary_boutique_c,STRING
CLIENTS_REPORTING_account_prepared,watchmaking_level_pc,STRING
CLIENTS_REPORTING_account_prepared,y_2_id_c,STRING
CLIENTS_REPORTING_account_prepared,y_2_store_id_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,_fivetran_deleted,BOOL
CLIENTS_REPORTING_account_primary_boutiques,acknowledgement_date_c,TIMESTAMP
CLIENTS_REPORTING_account_primary_boutiques,active_c,BOOL
CLIENTS_REPORTING_account_primary_boutiques,billing_city,STRING
CLIENTS_REPORTING_account_primary_boutiques,billing_country,STRING
CLIENTS_REPORTING_account_primary_boutiques,billing_country_code,STRING
CLIENTS_REPORTING_account_primary_boutiques,billing_postal_code,STRING
CLIENTS_REPORTING_account_primary_boutiques,billing_state,STRING
CLIENTS_REPORTING_account_primary_boutiques,billing_street,STRING
CLIENTS_REPORTING_account_primary_boutiques,boutique_type_2_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,closing_date_c,TIMESTAMP
CLIENTS_REPORTING_account_primary_boutiques,contact_id_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,created_date,TIMESTAMP
CLIENTS_REPORTING_account_primary_boutiques,creation_date_c,TIMESTAMP
CLIENTS_REPORTING_account_primary_boutiques,do_not_wish_to_be_contacted_c,BOOL
CLIENTS_REPORTING_account_primary_boutiques,email_syntax_quality,INT64
CLIENTS_REPORTING_account_primary_boutiques,et_4_ae_5_has_opted_out_of_mobile_pc,BOOL
CLIENTS_REPORTING_account_primary_boutiques,first_dos_purchase_date_c,TIMESTAMP
CLIENTS_REPORTING_account_primary_boutiques,first_name,STRING
CLIENTS_REPORTING_account_primary_boutiques,gender_pc,STRING
CLIENTS_REPORTING_account_primary_boutiques,hublot_com_active_c,BOOL
CLIENTS_REPORTING_account_primary_boutiques,hublotista_card_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,id,STRING
CLIENTS_REPORTING_account_primary_boutiques,interest_in_hublot_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,interests_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,is_deleted,BOOL
CLIENTS_REPORTING_account_primary_boutiques,is_hublotista_v_2_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,is_person_account,BOOL
CLIENTS_REPORTING_account_primary_boutiques,is_person_type,BOOL
CLIENTS_REPORTING_account_primary_boutiques,is_pos_c,BOOL
CLIENTS_REPORTING_account_primary_boutiques,is_primary_boutique_c,BOOL
CLIENTS_REPORTING_account_primary_boutiques,is_we_chatista_c,BOOL
CLIENTS_REPORTING_account_primary_boutiques,language_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,last_dos_purchase_date_c,TIMESTAMP
CLIENTS_REPORTING_account_primary_boutiques,last_entry_in_customer_journey_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,last_name,STRING
CLIENTS_REPORTING_account_primary_boutiques,last_referenced_date,TIMESTAMP
CLIENTS_REPORTING_account_primary_boutiques,last_update_on_boutique_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,last_viewed_date,TIMESTAMP
CLIENTS_REPORTING_account_primary_boutiques,market,STRING
CLIENTS_REPORTING_account_primary_boutiques,marketing_cloud_email_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,marketing_consent,INT64
CLIENTS_REPORTING_account_primary_boutiques,master_record_id,STRING
CLIENTS_REPORTING_account_primary_boutiques,name,STRING
CLIENTS_REPORTING_account_primary_boutiques,nationality_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,nationality_pc,STRING
CLIENTS_REPORTING_account_primary_boutiques,new_primary_boutique_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,newsletter_opt_in_c,BOOL
CLIENTS_REPORTING_account_primary_boutiques,not_sent_reason_first,STRING
CLIENTS_REPORTING_account_primary_boutiques,opening_date_c,TIMESTAMP
CLIENTS_REPORTING_account_primary_boutiques,opt_in_c,BOOL
CLIENTS_REPORTING_account_primary_boutiques,opt_out_customer_journey_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,other_brands_owned_c,STRING
CLIENTS_REPORTING_account_primary_boutiques,owner_id,STRING
CLIENTS_REPORTING_account_primary_boutiques,parent_id,STRING
CLIENTS_REPORTING_account_primary_boutiques,permission_to_contact_date_c,TIMESTAMP
CLIENTS_REPORTING_account_primary_boutiques,permission_to_contact_pc,BOOL
CLIENTS_REPORTING_account_primary_boutiques,person_assistant_phone,STRING
CLIENTS_REPORTING_account_primary_boutiques,person_birthdate,TIMESTAMP
CLIENTS_REPORTING_account_primary_boutiques,person_contact_id,STRING
CLIENTS_REPORTING_account_primary_boutiques,person_email,STRING
CLIENTS_REPORTING_account_primary_boutiques,person_email_bounced_date,TIMESTAMP
CLIENTS_REPORTING_account_primary_boutiques,person_email_bounced_reason,STRING
CLIENTS_REPORTING_account_primary_boutiques,person_has_opted_out_of_email,BOOL
CLIENTS_REPORTING_account_primary_boutiques,person_home_phone,STRING
CLIENTS_REPORTING_account_primary_boutiques,person_mailing_city,STRING
CLIENTS_REPORTING_account_primary_boutiques,person_mailing_country,STRING
CLIENTS_REPORTING_account_primary_boutiques,person_mailing_country_code,STRING
CLIENTS_REPORTING_account_primary_boutiques,person_mobile_phone,STRING
CLIENTS_REPORTING_account_primary_boutiques,person_other_phone,STRING
